datastay,category,phq_attendance,duration,local_rank
2023-06-05,performing-arts,458,0,50
2023-06-05,performing-arts,904,0,56
2023-06-05,performing-arts,234,0,45
2023-06-05,concerts,3936,0,70
2023-06-05,performing-arts,742,0,55
2023-06-05,concerts,524,0,50
2023-06-05,concerts,460,0,50
2023-06-05,concerts,534,0,52
2023-06-06,performing-arts,1264,0,59
2023-06-06,conferences,1000,205200,57
2023-06-06,concerts,293,0,45
2023-06-06,expos,5000,72000,71
2023-06-06,expos,5000,117000,69
2023-06-06,concerts,412,0,50
2023-06-06,concerts,445,0,50
2023-06-06,performing-arts,723,0,54
2023-06-06,conferences,500,32400,51
2023-06-06,concerts,351,0,48
2023-06-06,performing-arts,1307,0,59
2023-06-06,concerts,6161,0,77
2023-06-06,performing-arts,387,0,49
2023-06-06,concerts,271,0,46
2023-06-06,festivals,2000,86399,63
2023-06-06,performing-arts,647,0,53
2023-06-06,concerts,800,18000,54
2023-06-06,conferences,900,204300,56
2023-06-06,performing-arts,422,0,50
2023-06-06,concerts,7019,0,74
2023-06-06,conferences,500,117900,51
2023-06-06,concerts,1695,0,61
2023-06-06,concerts,539,0,52
2023-06-06,performing-arts,733,0,55
2023-06-06,concerts,1190,0,58
2023-06-06,concerts,672,0,54
2023-06-06,performing-arts,480,0,51
2023-06-06,concerts,1536,0,59
2023-06-06,performing-arts,1330,0,60
2023-06-06,community,225,14400,46
2023-06-06,concerts,672,0,54
2023-06-06,performing-arts,234,0,45
2023-06-06,conferences,1000,118800,57
2023-06-06,concerts,3655,0,69
2023-06-06,performing-arts,742,0,55
2023-06-06,performing-arts,332,0,47
2023-06-06,concerts,1064,0,56
2023-06-06,performing-arts,458,0,50
2023-06-06,performing-arts,843,0,56
2023-06-06,expos,500,32400,49
2023-06-06,concerts,794,0,55
2023-06-06,concerts,300,0,45
2023-06-06,performing-arts,355,0,48
2023-06-06,concerts,586,0,52
2023-06-06,concerts,250,0,46
2023-06-06,performing-arts,698,0,54
2023-06-06,concerts,400,0,48
2023-06-06,concerts,1879,0,63
2023-06-06,performing-arts,583,0,52
2023-06-06,concerts,480,0,51
2023-06-06,conferences,500,118800,50
2023-06-06,performing-arts,483,0,51
2023-06-06,concerts,385,0,50
2023-06-06,concerts,288,0,45
2023-06-06,concerts,430,0,49
2023-06-07,performing-arts,583,0,52
2023-06-07,concerts,350,0,48
2023-06-07,conferences,1000,205200,58
2023-06-07,concerts,300,0,47
2023-06-07,concerts,369,0,46
2023-06-07,concerts,480,0,52
2023-06-07,performing-arts,422,0,50
2023-06-07,performing-arts,355,0,48
2023-06-07,concerts,620,0,55
2023-06-07,performing-arts,1264,0,59
2023-06-07,concerts,693,0,54
2023-06-07,community,350,0,48
2023-06-07,community,320,9000,45
2023-06-07,concerts,1152,0,57
2023-06-07,performing-arts,742,0,55
2023-06-07,conferences,500,32400,51
2023-06-07,performing-arts,1322,0,60
2023-06-07,performing-arts,433,0,50
2023-06-07,concerts,300,0,45
2023-06-07,conferences,2500,120600,64
2023-06-07,community,550,0,50
2023-06-07,conferences,1000,205200,57
2023-06-07,concerts,601,0,53
2023-06-07,concerts,258,0,45
2023-06-07,concerts,1789,0,61
2023-06-07,conferences,500,32400,50
2023-06-07,concerts,457,0,50
2023-06-07,performing-arts,1307,0,59
2023-06-07,community,600,0,52
2023-06-07,performing-arts,480,0,51
2023-06-07,concerts,238,0,45
2023-06-07,performing-arts,458,0,50
2023-06-07,performing-arts,904,0,56
2023-06-07,community,350,0,50
2023-06-07,performing-arts,843,0,56
2023-06-07,expos,800,129600,55
2023-06-07,performing-arts,234,0,45
2023-06-07,concerts,384,0,49
2023-06-07,concerts,317,0,47
2023-06-07,performing-arts,483,0,51
2023-06-07,concerts,262,0,45
2023-06-07,performing-arts,732,0,54
2023-06-07,concerts,272,12600,46
2023-06-07,conferences,1000,118800,57
2023-06-07,conferences,500,32400,51
2023-06-07,concerts,620,0,53
2023-06-07,community,225,14400,46
2023-06-07,concerts,623,0,52
2023-06-07,performing-arts,698,0,54
2023-06-07,performing-arts,723,0,54
2023-06-07,concerts,672,0,54
2023-06-07,concerts,392,0,49
2023-06-07,performing-arts,733,0,55
2023-06-07,performing-arts,332,0,47
2023-06-07,concerts,385,0,48
2023-06-07,performing-arts,1330,0,60
2023-06-07,concerts,960,0,57
2023-06-07,performing-arts,904,0,56
2023-06-07,conferences,500,32400,51
2023-06-07,performing-arts,1421,0,60
2023-06-07,sports,26000,0,84
2023-06-07,concerts,2133,0,64
2023-06-07,concerts,1676,0,62
2023-06-07,performing-arts,666,0,54
2023-06-07,conferences,1050,9000,56
2023-06-07,conferences,1000,118800,57
2023-06-07,performing-arts,594,0,53
2023-06-07,concerts,563,0,52
2023-06-08,performing-arts,904,0,56
2023-06-08,concerts,800,18000,54
2023-06-08,conferences,1000,36000,57
2023-06-08,concerts,462,0,49
2023-06-08,concerts,475,0,51
2023-06-08,concerts,4099,0,70
2023-06-08,performing-arts,1307,0,59
2023-06-08,concerts,1152,0,57
2023-06-08,performing-arts,1330,0,60
2023-06-08,festivals,2740,863999,66
2023-06-08,performing-arts,1421,0,60
2023-06-08,performing-arts,1264,0,59
2023-06-08,concerts,263,0,46
2023-06-08,concerts,239,0,45
2023-06-08,concerts,1536,0,59
2023-06-08,concerts,250,0,46
2023-06-08,concerts,288,0,45
2023-06-08,performing-arts,355,0,48
2023-06-08,concerts,451,0,50
2023-06-08,sports,30000,0,86
2023-06-08,expos,20000,172799,83
2023-06-08,performing-arts,433,0,50
2023-06-08,concerts,326,0,47
2023-06-08,performing-arts,422,0,50
2023-06-08,concerts,1125,0,58
2023-06-08,concerts,385,0,50
2023-06-08,performing-arts,583,0,52
2023-06-08,conferences,1000,205200,58
2023-06-08,performing-arts,1322,0,60
2023-06-08,conferences,500,32400,51
2023-06-08,performing-arts,1566,0,60
2023-06-08,concerts,350,0,48
2023-06-08,concerts,437,0,51
2023-06-08,performing-arts,483,0,51
2023-06-08,performing-arts,698,0,54
2023-06-08,community,500,0,49
2023-06-08,community,300,0,47
2023-06-08,performing-arts,594,0,53
2023-06-08,concerts,250,0,48
2023-06-08,concerts,313,0,47
2023-06-08,concerts,480,0,52
2023-06-08,concerts,311,0,46
2023-06-08,performing-arts,742,0,55
2023-06-08,performing-arts,492,0,49
2023-06-08,performing-arts,458,0,50
2023-06-08,concerts,1511,0,59
2023-06-08,concerts,522,0,51
2023-06-08,performing-arts,732,0,54
2023-06-08,concerts,332,0,48
2023-06-08,concerts,960,0,57
2023-06-08,performing-arts,234,0,45
2023-06-08,performing-arts,733,0,55
2023-06-08,performing-arts,332,0,47
2023-06-08,performing-arts,480,0,51
2023-06-08,concerts,384,0,47
2023-06-08,performing-arts,1330,0,60
2023-06-08,concerts,672,0,54
2023-06-08,concerts,1536,0,59
2023-06-08,concerts,960,0,57
2023-06-08,performing-arts,843,0,56
2023-06-08,concerts,480,21600,49
2023-06-08,community,600,0,52
2023-06-08,concerts,672,0,54
2023-06-08,concerts,1536,0,60
2023-06-08,concerts,464,0,49
2023-06-08,performing-arts,904,0,56
2023-06-08,performing-arts,723,0,54
2023-06-08,performing-arts,666,0,54
2023-06-08,conferences,500,32400,51
2023-06-08,concerts,243,0,45
2023-06-08,concerts,249,0,49
2023-06-08,performing-arts,647,0,53
2023-06-08,concerts,3632,0,69
2023-06-08,concerts,509,14400,50
2023-06-09,concerts,4921,0,69
2023-06-09,concerts,569,0,53
2023-06-09,concerts,250,0,46
2023-06-09,concerts,1536,0,60
2023-06-09,performing-arts,843,0,56
2023-06-09,concerts,1201,10800,59
2023-06-09,performing-arts,698,0,54
2023-06-09,performing-arts,480,0,51
2023-06-09,concerts,480,0,49
2023-06-09,performing-arts,2609,0,66
2023-06-09,concerts,332,0,46
2023-06-09,performing-arts,733,0,55
2023-06-09,festivals,14000,86399,80
2023-06-09,concerts,1482,0,61
2023-06-09,concerts,960,0,57
2023-06-09,community,400,0,48
2023-06-09,performing-arts,583,0,52
2023-06-09,sports,2500,0,66
2023-06-09,expos,20000,172799,83
2023-06-09,community,650,0,52
2023-06-09,performing-arts,332,0,47
2023-06-09,concerts,642,0,56
2023-06-09,concerts,2852,0,67
2023-06-09,community,400,0,48
2023-06-09,community,550,0,50
2023-06-09,concerts,382,0,49
2023-06-09,performing-arts,647,0,53
2023-06-09,performing-arts,1322,0,60
2023-06-09,festivals,2740,863999,66
2023-06-09,concerts,626,0,52
2023-06-09,concerts,299,23400,45
2023-06-09,concerts,1219,25200,58
2023-06-09,community,375,0,47
2023-06-09,concerts,1741,0,61
2023-06-09,concerts,1527,0,59
2023-06-09,concerts,1075,0,58
2023-06-09,concerts,384,0,48
2023-06-09,concerts,333,25200,46
2023-06-09,community,620,0,53
2023-06-09,concerts,356,0,49
2023-06-09,performing-arts,1264,0,59
2023-06-09,performing-arts,422,0,50
2023-06-09,community,600,0,53
2023-06-09,concerts,395,21600,48
2023-06-09,concerts,861,0,56
2023-06-09,performing-arts,594,0,53
2023-06-09,concerts,1232,0,57
2023-06-09,performing-arts,483,0,51
2023-06-09,concerts,1341,0,60
2023-06-09,performing-arts,1421,0,60
2023-06-09,performing-arts,904,0,56
2023-06-09,concerts,2377,25200,65
2023-06-09,concerts,1017,0,57
2023-06-09,performing-arts,387,0,49
2023-06-09,concerts,460,0,50
2023-06-09,concerts,650,36000,53
2023-06-09,concerts,247,0,45
2023-06-09,concerts,280,18000,45
2023-06-09,concerts,291,0,45
2023-06-09,concerts,1169,0,59
2023-06-09,concerts,1174,0,59
2023-06-09,performing-arts,666,0,54
2023-06-09,sports,1200,0,56
2023-06-09,concerts,533,0,50
2023-06-09,performing-arts,732,0,54
2023-06-09,concerts,1536,0,59
2023-06-09,performing-arts,699,0,54
2023-06-09,concerts,592,0,52
2023-06-09,concerts,856,0,55
2023-06-09,concerts,576,0,51
2023-06-09,concerts,1728,0,62
2023-06-09,concerts,1805,0,62
2023-06-09,performing-arts,433,0,50
2023-06-09,performing-arts,1307,0,59
2023-06-09,concerts,272,0,46
2023-06-09,conferences,2000,54000,63
2023-06-09,concerts,528,0,50
2023-06-09,concerts,672,0,54
2023-06-09,expos,20000,118800,83
2023-06-09,performing-arts,904,0,56
2023-06-09,concerts,422,0,49
2023-06-09,concerts,308,0,47
2023-06-09,concerts,672,0,54
2023-06-09,community,1000,0,57
2023-06-09,performing-arts,723,0,54
2023-06-09,concerts,420,0,50
2023-06-09,concerts,463,0,49
2023-06-09,concerts,462,0,49
2023-06-09,performing-arts,1330,0,60
2023-06-09,concerts,2500,0,65
2023-06-09,community,1100,0,58
2023-06-09,concerts,480,0,52
2023-06-09,concerts,1119,25200,57
2023-06-09,concerts,432,0,52
2023-06-09,performing-arts,334,0,48
2023-06-09,performing-arts,458,0,50
2023-06-09,concerts,846,0,56
2023-06-09,performing-arts,742,0,55
2023-06-09,concerts,384,0,47
2023-06-09,festivals,1500,86399,59
2023-06-09,performing-arts,355,0,48
2023-06-10,concerts,836,0,54
2023-06-10,community,600,0,52
2023-06-10,performing-arts,698,0,54
2023-06-10,concerts,5100,0,72
2023-06-10,concerts,327,0,45
2023-06-10,performing-arts,733,0,55
2023-06-10,concerts,541,0,50
2023-06-10,community,350,0,48
2023-06-10,performing-arts,666,0,54
2023-06-10,concerts,1536,0,59
2023-06-10,performing-arts,1330,0,60
2023-06-10,performing-arts,583,0,52
2023-06-10,concerts,1536,0,59
2023-06-10,concerts,228,37800,45
2023-06-10,expos,5000,208800,70
2023-06-10,concerts,1438,0,60
2023-06-10,performing-arts,480,0,51
2023-06-10,community,680,0,53
2023-06-10,concerts,480,0,51
2023-06-10,community,300,0,45
2023-06-10,community,400,0,48
2023-06-10,concerts,363,0,48
2023-06-10,community,1000,0,57
2023-06-10,performing-arts,1322,0,60
2023-06-10,concerts,5483,0,75
2023-06-10,concerts,797,0,54
2023-06-10,sports,2500,0,66
2023-06-10,performing-arts,647,0,53
2023-06-10,performing-arts,334,0,48
2023-06-10,performing-arts,904,0,56
2023-06-10,community,600,0,53
2023-06-10,concerts,672,0,54
2023-06-10,performing-arts,843,0,56
2023-06-10,concerts,264,0,45
2023-06-10,concerts,330,0,46
2023-06-10,expos,5000,118800,72
2023-06-10,concerts,960,0,57
2023-06-10,performing-arts,483,0,51
2023-06-10,concerts,2169,0,64
2023-06-10,performing-arts,723,0,54
2023-06-10,performing-arts,355,0,48
2023-06-10,performing-arts,1307,0,59
2023-06-10,performing-arts,386,0,49
2023-06-10,concerts,1232,0,57
2023-06-10,concerts,1632,0,60
2023-06-10,concerts,1742,0,61
2023-06-10,performing-arts,594,0,53
2023-06-10,festivals,2740,863999,66
2023-06-10,concerts,673,0,54
2023-06-10,festivals,246,21600,45
2023-06-10,concerts,461,14400,49
2023-06-10,concerts,382,0,47
2023-06-10,performing-arts,332,0,47
2023-06-10,concerts,462,0,51
2023-06-10,concerts,1030,0,57
2023-06-10,concerts,384,0,47
2023-06-10,performing-arts,742,0,55
2023-06-10,concerts,250,0,46
2023-06-10,performing-arts,1264,0,59
2023-06-10,performing-arts,433,0,50
2023-06-10,performing-arts,422,0,50
2023-06-10,community,200,0,45
2023-06-10,concerts,335,27000,48
2023-06-10,concerts,600,37800,53
2023-06-10,concerts,1152,0,57
2023-06-10,concerts,1028,0,56
2023-06-10,performing-arts,904,0,56
2023-06-10,concerts,298,0,47
2023-06-10,concerts,1384,0,60
2023-06-10,performing-arts,732,0,54
2023-06-10,performing-arts,1421,0,60
2023-06-10,concerts,1354,0,60
2023-06-10,performing-arts,332,0,46
2023-06-10,concerts,605,0,55
2023-06-10,concerts,308,0,46
2023-06-10,concerts,471,0,49
2023-06-10,concerts,674,0,53
2023-06-10,festivals,1904,86399,62
2023-06-10,community,400,0,48
2023-06-10,concerts,2022,0,62
2023-06-10,community,350,0,48
2023-06-10,performing-arts,458,0,50
2023-06-11,concerts,584,0,50
2023-06-11,performing-arts,480,0,51
2023-06-11,performing-arts,698,0,54
2023-06-11,concerts,1728,0,62
2023-06-11,concerts,211,3600,46
2023-06-11,performing-arts,904,0,56
2023-06-11,performing-arts,732,0,54
2023-06-11,performing-arts,1421,0,60
2023-06-11,performing-arts,666,0,54
2023-06-11,sports,2500,0,66
2023-06-11,performing-arts,355,0,48
2023-06-11,performing-arts,723,0,54
2023-06-11,expos,500,21600,51
2023-06-11,expos,5000,19800,71
2023-06-11,community,400,0,48
2023-06-11,concerts,554,0,52
2023-06-11,concerts,321,14400,48
2023-06-11,expos,5000,208800,70
2023-06-11,performing-arts,1322,0,60
2023-06-11,concerts,480,0,51
2023-06-11,performing-arts,1330,0,60
2023-06-11,community,700,28800,52
2023-06-11,concerts,294,0,45
2023-06-11,concerts,672,0,54
2023-06-11,concerts,1536,0,59
2023-06-11,concerts,4921,0,69
2023-06-11,concerts,508,0,51
2023-06-11,festivals,90000,0,100
2023-06-11,concerts,319,0,47
2023-06-11,performing-arts,371,0,48
2023-06-11,concerts,672,0,54
2023-06-11,concerts,349,0,51
2023-06-11,concerts,480,0,51
2023-06-11,performing-arts,433,0,50
2023-06-11,concerts,250,0,46
2023-06-11,community,300,0,47
2023-06-11,performing-arts,334,0,48
2023-06-11,concerts,3528,0,69
2023-06-11,performing-arts,1264,0,59
2023-06-11,expos,4000,46800,69
2023-06-11,sports,7000,0,72
2023-06-11,concerts,1497,0,61
2023-06-11,festivals,2740,863999,66
2023-06-11,concerts,5002,0,76
2023-06-11,performing-arts,1505,0,61
2023-06-11,performing-arts,647,0,53
2023-06-11,concerts,418,28800,50
2023-06-11,performing-arts,1415,0,59
2023-06-11,concerts,1017,0,57
2023-06-11,performing-arts,422,0,50
2023-06-12,conferences,500,378000,51
2023-06-12,conferences,500,118800,56
2023-06-12,concerts,800,0,54
2023-06-12,concerts,212,0,45
2023-06-12,conferences,20000,378000,83
2023-06-12,performing-arts,1307,0,59
2023-06-12,concerts,576,0,51
2023-06-12,concerts,910,0,57
2023-06-12,concerts,326,0,46
2023-06-12,performing-arts,1330,0,60
2023-06-12,community,300,0,47
2023-06-12,performing-arts,647,0,53
2023-06-12,conferences,800,5400,54
2023-06-12,performing-arts,666,0,54
2023-06-12,expos,20000,291600,82
2023-06-12,concerts,1152,0,57
2023-06-12,performing-arts,904,0,56
2023-06-12,concerts,432,0,52
2023-06-12,performing-arts,1421,0,60
2023-06-12,conferences,500,205200,51
2023-06-12,performing-arts,234,0,45
2023-06-12,performing-arts,733,0,55
2023-06-12,concerts,1778,0,62
2023-06-12,concerts,1167,0,58
2023-06-12,concerts,238,0,45
2023-06-12,performing-arts,583,0,52
2023-06-12,conferences,1000,205200,58
2023-06-12,performing-arts,458,0,50
2023-06-12,performing-arts,699,0,54
2023-06-12,performing-arts,332,0,47
2023-06-12,performing-arts,742,0,55
2023-06-12,concerts,423,0,49
2023-06-12,concerts,314,0,47
2023-06-12,expos,5330,172799,70
2023-06-12,performing-arts,270,0,46
2023-06-12,performing-arts,386,0,49
2023-06-12,concerts,605,0,49
2023-06-12,conferences,400,3600,48
2023-06-12,concerts,1019,0,58
2023-06-12,conferences,500,115200,52
2023-06-12,festivals,2740,863999,66
2023-06-12,concerts,90000,0,100
2023-06-12,performing-arts,594,0,53
2023-06-12,performing-arts,904,0,56
2023-06-13,performing-arts,742,0,55
2023-06-13,conferences,500,34200,51
2023-06-13,performing-arts,699,0,54
2023-06-13,conferences,500,118800,51
2023-06-13,performing-arts,332,0,47
2023-06-13,performing-arts,698,0,54
2023-06-13,festivals,2740,863999,66
2023-06-13,concerts,672,0,54
2023-06-13,concerts,1152,0,57
2023-06-13,concerts,181,0,47
2023-06-13,performing-arts,723,0,54
2023-06-13,performing-arts,480,0,51
2023-06-13,performing-arts,733,0,55
2023-06-13,concerts,342,0,46
2023-06-13,conferences,500,109800,51
2023-06-13,concerts,317,0,47
2023-06-13,expos,5000,118800,71
2023-06-13,concerts,1340,0,58
2023-06-13,concerts,605,0,49
2023-06-13,performing-arts,422,0,50
2023-06-13,conferences,500,378000,51
2023-06-13,performing-arts,458,0,50
2023-06-13,community,600,0,53
2023-06-13,concerts,1487,0,59
2023-06-13,performing-arts,904,0,56
2023-06-13,performing-arts,1924,444600,63
2023-06-13,conferences,20000,378000,83
2023-06-13,conferences,500,205200,51
2023-06-13,concerts,385,0,50
2023-06-13,community,300,0,47
2023-06-13,performing-arts,647,0,53
2023-06-13,concerts,1037,0,58
2023-06-13,concerts,308,0,47
2023-06-13,concerts,2260,0,63
2023-06-13,performing-arts,387,0,49
2023-06-13,conferences,500,118800,52
2023-06-13,concerts,960,0,57
2023-06-13,festivals,50000,431999,91
2023-06-13,performing-arts,1330,0,60
2023-06-13,concerts,800,18000,54
2023-06-13,performing-arts,594,0,53
2023-06-13,expos,20000,291600,82
2023-06-13,concerts,34410,0,92
2023-06-13,concerts,503,0,52
2023-06-13,concerts,576,0,51
2023-06-13,performing-arts,843,0,56
2023-06-13,performing-arts,1307,0,59
2023-06-13,concerts,274,0,45
2023-06-13,expos,5330,172799,70
2023-06-13,performing-arts,234,0,45
2023-06-13,conferences,500,118800,51
2023-06-13,performing-arts,583,0,52
2023-06-13,performing-arts,386,0,49
2023-06-13,conferences,1000,205200,58
2023-06-13,conferences,500,118800,52
2023-06-13,conferences,500,32400,52
2023-06-13,conferences,500,86399,51
2023-06-13,performing-arts,1264,0,59
2023-06-13,conferences,400,114300,49
2023-06-13,conferences,1000,115200,56
2023-06-13,performing-arts,355,0,48
2023-06-13,conferences,500,36900,51
2023-06-13,concerts,737,0,52
2023-06-14,concerts,2023,0,62
2023-06-14,concerts,477,0,49
2023-06-14,concerts,1728,0,62
2023-06-14,concerts,592,0,53
2023-06-14,festivals,50000,431999,91
2023-06-14,concerts,422,0,50
2023-06-14,performing-arts,1330,0,60
2023-06-14,performing-arts,732,0,54
2023-06-14,performing-arts,733,0,55
2023-06-14,performing-arts,594,0,53
2023-06-14,performing-arts,1322,0,60
2023-06-14,concerts,7738,0,75
2023-06-14,performing-arts,904,0,56
2023-06-14,concerts,1125,0,58
2023-06-14,concerts,384,0,48
2023-06-14,performing-arts,647,0,53
2023-06-14,concerts,790,0,55
2023-06-14,performing-arts,1421,0,60
2023-06-14,concerts,576,0,51
2023-06-14,concerts,1152,0,57
2023-06-14,festivals,2740,863999,66
2023-06-14,conferences,500,118800,50
2023-06-14,concerts,250,0,46
2023-06-14,concerts,672,0,54
2023-06-14,conferences,500,118800,51
2023-06-14,conferences,500,118800,50
2023-06-14,performing-arts,332,0,47
2023-06-14,performing-arts,1171,0,58
2023-06-14,conferences,500,118800,51
2023-06-14,performing-arts,904,0,56
2023-06-14,performing-arts,458,0,50
2023-06-14,concerts,275,0,46
2023-06-14,concerts,384,0,49
2023-06-14,concerts,960,0,57
2023-06-14,performing-arts,698,0,54
2023-06-14,performing-arts,742,0,55
2023-06-14,concerts,693,0,54
2023-06-14,concerts,301,0,46
2023-06-14,performing-arts,480,0,51
2023-06-14,conferences,5000,108900,70
2023-06-14,concerts,846,0,54
2023-06-14,conferences,500,378000,51
2023-06-14,concerts,2441,0,64
2023-06-14,performing-arts,583,0,52
2023-06-14,performing-arts,843,0,56
2023-06-14,concerts,8789,0,81
2023-06-14,performing-arts,355,0,48
2023-06-14,conferences,20000,378000,83
2023-06-14,performing-arts,1264,0,59
2023-06-14,conferences,500,32400,51
2023-06-14,performing-arts,433,0,50
2023-06-14,conferences,500,32400,51
2023-06-14,performing-arts,1307,0,59
2023-06-14,performing-arts,1924,444600,63
2023-06-14,conferences,1000,205200,58
2023-06-14,concerts,288,0,45
